ECG
0.022766
0.044727
0.038938
0.041227
0.038983
0.03977
0.039021
0.039203
0.039073
0.039137
0.03936
0.039438
0.03941
0.039674
0.039787
0.04023
0.040999
0.042137
0.043282
0.044834
0.046356
0.047602
0.049304
0.049989
0.050288
0.050449
0.049959
0.049073
0.047346
0.045914
0.044105
0.041822
0.039676
0.037745
0.036027
0.034721
0.033619
0.032642
0.032332
0.032137
0.032267
0.032128
0.032332
0.032887
0.033577
0.034546
0.035262
0.035503
0.035294
0.035002
0.033645
0.031685
0.02975
0.026757
0.023997
0.020541
0.017095
0.013694
0.0098512
0.0059508
0.0019099
-0.0021146
-0.00605
-0.0095402
-0.01294
-0.015812
-0.018192
-0.019529
-0.020218
-0.020433
-0.019549
-0.018161
-0.01616
-0.013633
-0.010672
-0.0071403
-0.0037403
-8.10E-05
0.0032385
0.00619
0.0094269
0.012415
0.015091
0.017614
0.020026
0.022356
0.024522
0.026419
0.028641
0.030631
0.032296
0.033991
0.035569
0.036788
0.038232
0.039295
0.040326
0.041378
0.042145
0.042516
0.04288
0.042699
0.042195
0.041356
0.040019
0.039662
0.039008
0.038702
0.038654
0.038605
0.038698
0.038619
0.03831
0.037992
0.037236
0.036347
0.03543
0.03454
0.033436
0.03245
0.031354
0.03023
0.029028
0.027844
0.026573
0.025286
0.023424
0.021893
0.020129
0.01837
0.016486
0.014896
0.013877
0.013596
0.013867
0.015275
0.017792
0.020972
0.024828
0.028777
0.03237
0.035946
0.038625
0.040107
0.040174
0.038836
0.035537
0.030812
0.024706
0.017415
0.0091281
5.45E-05
-0.0095
-0.020418
-0.031616
-0.043178
-0.054723
-0.065673
-0.076626
-0.08611
-0.093889
-0.099046
-0.1009
-0.099338
-0.093573
-0.083429
-0.069343
-0.051084
-0.029562
-0.0049346
0.021811
0.051325
0.08157
0.11394
0.14772
0.18225
0.21747
0.25302
0.28918
0.32477
0.35928
0.39262
0.42345
0.45161
0.4763
0.49678
0.51257
0.52275
0.52764
0.52682
0.51976
0.50729
0.48929
0.46685
0.43937
0.40773
0.37298
0.33518
0.29513
0.25298
0.21007
0.16698
0.12428
0.083316
0.044447
0.0080462
-0.0246
-0.05312
-0.077633
-0.097131
-0.11185
-0.12151
-0.12671
-0.12753
-0.12458
-0.11813
-0.10915
-0.097963
-0.085486
-0.072088
-0.058194
-0.044636
-0.031882
-0.020231
-0.0098845
-0.0015761
0.0051737
0.010243
0.013857
0.015803
0.016633
0.016163
0.01522
0.013464
0.011268
0.0095082
0.0077898
0.0063636
0.0049758
0.0040136
0.0032331
0.0024401
0.0020711
0.00194
0.002237
0.0026299
0.0032254
0.003477
0.0041959
0.0045045
0.0042736
0.0036725
0.002564
0.0017247
-0.00029907
-0.002426
-0.0047747
-0.0076579
-0.01099
-0.014474
-0.018087
-0.021933
-0.025737
-0.029431
-0.033323
-0.037189
-0.040413
-0.043586
-0.045972
-0.04748
-0.048805
-0.049932
-0.050561
-0.051867
-0.053105
-0.054708
-0.056661
-0.059011
-0.061264
-0.063029
-0.064777
-0.065414
-0.065888
-0.065683
-0.065134
-0.063899
-0.062476
-0.061298
-0.059245
-0.057694
-0.055906
-0.054174
-0.052282
-0.050525
-0.048734
-0.046709
-0.044975
-0.043242
-0.041649
-0.040408
-0.039782
-0.039246
-0.039494
-0.039767
-0.039684
-0.039846
-0.03945
-0.038719
-0.037336
-0.035701
-0.03369
-0.03129
-0.028474
-0.025615
-0.022482
-0.019479
-0.016689
-0.01471
-0.01283
-0.011685
-0.011073
-0.010695
-0.010813
-0.011178
-0.011854
-0.012699
-0.013304
-0.014789
-0.016189
-0.018056
-0.019497
-0.021255
-0.022714
-0.023325
-0.023844
-0.023601
-0.023404
-0.022741
-0.021134
-0.019371
-0.017324
-0.015403
-0.013669
-0.012223
-0.012148
-0.01264
-0.014321
-0.01698
-0.021033
-0.026209
-0.032669
-0.040301
-0.048744
-0.058031
-0.067983
-0.07808
-0.088941
-0.099404
-0.11019
-0.12064
-0.13087
-0.14016
-0.14898
-0.15712
-0.16421
-0.16981
-0.17421
-0.17753
-0.17915
-0.17972
-0.17953
-0.17829
-0.17597
-0.17346
-0.16987
-0.166
-0.16118
-0.15624
-0.15062
-0.14487
-0.139
-0.13275
-0.12674
-0.12079
-0.11478
-0.10881
-0.10273
-0.096801
-0.091139
-0.085833
-0.081485
-0.077627
-0.074507
-0.072139
-0.070789
-0.070205
-0.070662
-0.072145
-0.075032
-0.078609
-0.0832
-0.088794
-0.095058
-0.10185
-0.10913
-0.11664
-0.12373
-0.13046
-0.13714
-0.14295
-0.14768
-0.15117
-0.15307
-0.15343
-0.1529
-0.15048
-0.14691
-0.143
-0.13826
-0.13389
-0.12933
-0.1255
-0.12237
-0.12003
-0.11936
-0.12007
-0.12189
-0.12558
-0.13055
-0.13732
-0.14538
-0.15451
-0.16468
-0.1754
-0.18676
-0.19801
-0.20879
-0.21887
-0.22793
-0.23575
-0.24186
-0.24637
-0.24833
-0.24842
-0.24662
-0.24248
-0.23657
-0.22944
-0.22089
-0.21121
-0.20105
-0.19014
-0.17928
-0.16801
-0.15657
-0.14507
-0.13382
-0.12208
-0.11037
-0.09795
-0.08561
-0.072631
-0.059776
-0.047634
-0.03558
-0.024425
-0.013787
-0.0040926
0.0045767
0.012185
0.019021
0.024614
0.028712
0.031462
0.033126
0.03336
0.03197
0.02943
0.025694
0.021234
0.016104
0.010462
0.0049856
-0.0004635
-0.0052264
-0.0096811
-0.01313
-0.014938
-0.015729
-0.015033
-0.013079
-0.0096047
-0.0048315
0.00099261
0.0079357
0.016008
0.025008
0.034542
0.044472
0.054985
0.065185
0.074974
0.084085
0.093134
0.1014
0.1085
0.11511
0.12059
0.1252
0.12945
0.13288
0.13591
0.13825
0.14031
0.14193
0.14308
0.14456
0.14537
0.14644
0.14757
0.14838
0.14989
0.15187
0.15428
0.1573
0.16066
0.16461
0.16871
0.17339
0.17775
0.18245
0.18719
0.19161
0.19545
0.19905
0.20163
0.20322
0.20392
0.20354
0.20264
0.20104
0.19875
0.19628
0.19238
0.18716
0.18091
0.17319
0.16467
0.15469
0.14425
0.13311
0.12229
0.11179
0.10138
0.091677
0.082479
0.074712
0.066752
0.060216
0.054534
0.050258
0.047722
0.046478
0.046666
0.048465
0.051293
0.055634
0.060786
0.066221
0.07248
0.078524
0.084149
0.089874
0.095071
0.099843
0.10359
0.10626
0.10845
0.10936
0.10966
0.10848
0.10656
0.10421
0.10091
0.097496
0.093577
0.089594
0.085965
0.082371
0.079664
0.077997
0.076368
0.075992
0.076053
0.076989
0.078847
0.080314
0.082826
0.085354
0.088056
0.090492
0.092274
0.094092
0.095077
0.095716
0.095793
0.095288
0.094373
0.093296
0.091369
0.08995
0.088178
0.08695
0.085703
0.08476
0.084241
0.084066
0.084674
0.085272
0.08679
0.088363
0.090588
0.093429
0.095841
0.099004
0.10188
0.10505
0.10779
0.11076
0.11317
0.11453
0.11575
0.11615
0.11622
0.11562
0.11468
0.11345
0.11147
0.10953
0.10723
0.10463
0.1019
0.099258
0.096316
0.093881
0.091733
0.090356
0.089536
0.089273
0.089605
0.090644
0.092033
0.09375
0.095663
0.097501
0.0994
0.1013
0.10283
0.10385
0.10425
0.10432
0.10347
0.10157
0.099296
0.096219
0.092049
0.087728
0.08248
0.077589
0.072252
0.066339
0.060555
0.055211
0.050341
0.046123
0.042494
0.039853
0.037737
0.036318
0.035606
0.035548
0.036035
0.036926
0.038229
0.03984
0.041934
0.044184
0.046513
0.049399
0.052113
0.054935
0.057621
0.06039
0.062728
0.065232
0.067539
0.069806
0.072158
0.074379
0.07655
0.078711
0.080249
0.082086
0.08382
0.085309
0.087003
0.088664
0.09028
0.091378
0.092695
0.093839
0.094685
0.095236
0.095963
0.096461
0.097303
0.098076
0.099941
0.10216
0.10485
0.10784
0.1114
0.1144
0.11801
0.12138
0.12409
0.12692
0.12917
0.13161
0.13405
0.13618
0.13778
0.13888
0.13892
0.13834
0.1364
0.13323
0.12963
0.12474
0.11938
0.11296
0.107
0.10014
0.093655
0.087149
0.080722
0.074222
0.067334
0.060353
0.053616
0.046971
0.040082
0.033309
0.026805
0.019899
0.013788
0.007963
0.0026232
-0.0023396
-0.0065038
-0.0099954
-0.012707
-0.014218
-0.014698
-0.013923
-0.012269
-0.0095936
-0.0056657
-0.00091894
0.0047597
0.010914
0.017664
0.025087
0.032764
0.04063
0.048518
0.056004
0.063263
0.069685
0.075408
0.080217
0.083743
0.086926
0.088858
0.090202
0.09033
0.090023
0.08899
0.087162
0.085426
0.083292
0.080746
0.078995
0.076533
0.07434
0.072633
0.071139
0.069984
0.06949
0.069414
0.069305
0.069977
0.071193
0.072276
0.073764
0.075411
0.076591
0.078229
0.079601
0.080171
0.080906
0.081613
0.081843
0.081938
0.081503
0.081347
0.080801
0.080307
0.079932
0.079614
0.078849
0.078537
0.078242
0.077626
0.077389
0.077432
0.077514
0.07765
0.078034
0.078717
0.078684
0.078574
0.078065
0.076689
0.074821
0.072287
0.069417
0.066101
0.062476
0.058992
0.05582
0.052677
0.049463
0.047038
0.044581
0.042409
0.04082
0.039479
0.038851
0.038509
0.039005
0.039886
0.041228
0.04376
0.046654
0.050633
0.055528
0.061506
0.068139
0.075213
0.081437
0.087675
0.093557
0.098137
0.10169
0.10452
0.10565
0.10618
0.10563
0.10443
0.10202
0.098885
0.094858
0.090032
0.083967
0.078484
0.071769
0.064522
0.056614
0.048408
0.040237
0.032028
0.024144
0.016821
0.010466
0.0047719
0.00063278
-0.0023959
-0.0041941
-0.0046984
-0.0039516
-0.002709
-0.00020813
0.0026223
0.0064725
0.010639
0.01557
0.020681
0.025694
0.031096
0.036387
0.041405
0.045834
0.049956
0.05389
0.057379
0.060243
0.063287
0.06562
0.068202
0.070244
0.072514
0.074892
0.077558
0.08001
0.082822
0.08598
0.089217
0.092793
0.095987
0.099196
0.10223
0.10508
0.10697
0.10845
0.10946
0.10966
0.10933
0.10794
0.1059
0.10285
0.098543
0.093777
0.08806
0.082089
0.075687
0.068895
0.061665
0.054591
0.047599
0.04088
0.034229
0.028357
0.023223
0.018427
0.014512
0.011145
0.0083803
0.0064553
0.0050573
0.0041572
0.0041982
0.0045281
0.0053352
0.0071258
0.0091864
0.011836
0.014877
0.018427
0.021797
0.025357
0.028653
0.031723
0.034515
0.036952
0.039514
0.041355
0.043431
0.044729
0.045903
0.046765
0.046775
0.046717
0.045918
0.04482
0.043198
0.041383
0.039654
0.037874
0.036255
0.035066
0.033972
0.03332
0.03298
0.032943
0.03329
0.034129
0.035625
0.037276
0.039602
0.042036
0.044935
0.047735
0.050914
0.05399
0.056656
0.059213
0.060972
0.062047
0.062739
0.063074
0.06277
0.061954
0.061099
0.059385
0.057911
0.056128
0.054469
0.052488
0.051129
0.049812
0.048569
0.047441
0.046757
0.046641
0.046574
0.04676
0.047585
0.048746
0.050312
0.051862
0.053705
0.056075
0.058316
0.060314
0.062288
0.064469
0.066864
0.069341
0.071957
0.075101
0.078433
0.081554
0.084893
0.088264
0.091454
0.093728
0.095511
0.09636
0.096161
0.095201
0.093224
0.09036
0.086231
0.081121
