ECG
0.012805
0.026402
0.02511
0.029072
0.031078
0.034812
0.037508
0.040928
0.043861
0.046695
0.04946
0.051964
0.054009
0.055581
0.056683
0.057352
0.057523
0.057152
0.056531
0.05543
0.053782
0.051948
0.049505
0.046831
0.044397
0.041875
0.03954
0.037832
0.036513
0.035734
0.035358
0.035373
0.036033
0.036641
0.037732
0.039506
0.041392
0.043416
0.045758
0.047379
0.048942
0.049873
0.049919
0.049663
0.048944
0.047584
0.046708
0.045509
0.043809
0.042106
0.040491
0.037996
0.035318
0.03223
0.02915
0.025939
0.022478
0.019131
0.015387
0.011893
0.0089005
0.0059548
0.0040164
0.0029889
0.0027791
0.0030571
0.0040566
0.0048816
0.0059827
0.007613
0.0092313
0.011207
0.013179
0.015375
0.01777
0.020447
0.022984
0.025877
0.029074
0.032494
0.036354
0.040111
0.044032
0.047148
0.050041
0.052346
0.053506
0.05387
0.053172
0.051854
0.049427
0.045895
0.041347
0.03536
0.028363
0.01988
0.011
0.001164
-0.0089213
-0.019109
-0.029666
-0.039508
-0.049545
-0.059106
-0.068183
-0.0762
-0.083345
-0.0893
-0.094004
-0.097133
-0.098253
-0.0976
-0.095265
-0.091365
-0.086272
-0.080255
-0.07359
-0.066005
-0.057388
-0.047396
-0.036053
-0.023357
-0.0093032
0.0055648
0.021529
0.037126
0.052741
0.067972
0.082118
0.096057
0.1105
0.12481
0.13929
0.15351
0.16722
0.17986
0.19161
0.20195
0.21108
0.21901
0.22511
0.22997
0.23286
0.23387
0.23337
0.23096
0.22723
0.22202
0.21587
0.20871
0.20087
0.19264
0.1833
0.17403
0.16436
0.15465
0.14521
0.13602
0.12805
0.12081
0.11424
0.10847
0.10343
0.098622
0.093719
0.089195
0.084846
0.081115
0.078572
0.076138
0.075001
0.074767
0.074859
0.075581
0.076435
0.076823
0.076587
0.075939
0.074834
0.073221
0.07119
0.069588
0.067801
0.065827
0.063322
0.060643
0.057817
0.054778
0.051637
0.048587
0.045605
0.042797
0.040288
0.037588
0.035359
0.033347
0.031435
0.029798
0.028191
0.026936
0.026167
0.025096
0.024466
0.023513
0.022606
0.021837
0.020584
0.019459
0.01804
0.016162
0.013713
0.011054
0.0079317
0.0048355
0.0013585
-0.0018995
-0.0048732
-0.0077365
-0.010011
-0.011718
-0.012742
-0.013223
-0.012883
-0.012248
-0.011073
-0.0096389
-0.0076393
-0.0049895
-0.0014628
0.0021254
0.0065251
0.011542
0.016184
0.020787
0.024806
0.028424
0.031676
0.034286
0.036429
0.038228
0.039548
0.040439
0.040793
0.040374
0.040133
0.0397
0.039274
0.038574
0.037941
0.037245
0.036303
0.035427
0.034538
0.03394
0.033478
0.033213
0.033303
0.033734
0.034464
0.034765
0.035019
0.035567
0.035438
0.035188
0.034741
0.034033
0.033373
0.032764
0.032617
0.032536
0.03267
0.032507
0.032618
0.032631
0.032826
0.032907
0.033347
0.033931
0.034117
0.034539
0.034765
0.034982
0.035213
0.035321
0.035533
0.035533
0.035829
0.035337
0.035011
0.034366
0.033151
0.031793
0.030818
0.029092
0.027626
0.026253
0.024414
0.022399
0.019831
0.017236
0.014414
0.011878
0.009595
0.0080771
0.007461
0.0076927
0.0087985
0.0099553
0.012009
0.014273
0.016706
0.019324
0.021964
0.024953
0.027887
0.030963
0.034293
0.037387
0.040781
0.044144
0.047269
0.049883
0.051982
0.05358
0.054048
0.053589
0.052412
0.050907
0.048887
0.046778
0.044595
0.042523
0.040728
0.038871
0.037804
0.037128
0.036548
0.0364
0.036551
0.03666
0.037137
0.03766
0.038783
0.03965
0.041139
0.042467
0.044539
0.046257
0.04793
0.049462
0.050363
0.051206
0.051813
0.051994
0.051997
0.051804
0.051867
0.051772
0.051705
0.051852
0.0519
0.051813
0.051601
0.05123
0.050808
0.050234
0.049717
0.049225
0.048599
0.047911
0.04734
0.046708
0.045795
0.044439
0.042899
0.041425
0.039862
0.038854
0.038125
0.038146
0.039013
0.040395
0.042289
0.044743
0.047347
0.049976
0.052762
0.055553
0.058546
0.061763
0.065013
0.068059
0.070963
0.073421
0.07462
0.075359
0.074999
0.0738
0.071874
0.069869
0.067366
0.065015
0.062307
0.059325
0.056135
0.05264
0.048759
0.045018
0.041175
0.037828
0.034744
0.032224
0.031048
0.029526
0.029014
