ECG
0.4186
0.83012
0.73493
0.79262
0.76343
0.78836
0.77771
0.78874
0.78581
0.78942
0.78874
0.7885
0.78744
0.78572
0.78306
0.78018
0.77646
0.77231
0.76752
0.7625
0.75749
0.7521
0.74707
0.74174
0.73652
0.73179
0.727
0.72275
0.71869
0.7155
0.71286
0.71073
0.70948
0.70851
0.70798
0.70791
0.70834
0.70888
0.70977
0.71145
0.71281
0.71495
0.71713
0.71935
0.72149
0.7236
0.7254
0.7266
0.72746
0.72747
0.72637
0.72448
0.72102
0.71638
0.71018
0.7026
0.69398
0.68346
0.67165
0.65791
0.64265
0.62575
0.60577
0.58377
0.55847
0.53052
0.49918
0.46537
0.42865
0.38904
0.34702
0.30262
0.25609
0.20731
0.15737
0.10593
0.05507
0.0055255
-0.040962
-0.082231
-0.11697
-0.14455
-0.16331
-0.1729
-0.17259
-0.16062
-0.13577
-0.09566
-0.038972
0.035496
0.12833
0.24107
0.37279
0.5212
0.68406
0.85837
1.0403
1.2273
1.4166
1.6053
1.7904
1.9695
2.1394
2.2966
2.439
2.5624
2.6655
2.746
2.8016
2.8325
2.8373
2.8169
2.7721
2.7048
2.617
2.5113
2.3902
2.2572
2.1154
1.9675
1.817
1.6665
1.5186
1.3758
1.2398
1.1125
0.99541
0.88943
0.79498
0.71193
0.64073
0.58092
0.53187
0.49224
0.46209
0.4394
0.42313
0.41267
0.40652
0.40423
0.40444
0.40661
0.40925
0.41284
0.41613
0.41868
0.42077
0.42157
0.42141
0.42028
0.41763
0.41369
0.40863
0.40273
0.39576
0.38849
0.38074
0.3724
0.36446
0.35628
0.34814
0.34063
0.33363
0.32724
0.32155
0.31729
0.31339
0.31071
0.30871
0.30798
0.30743
0.30814
0.30891
0.31029
0.31209
0.31416
0.31674
0.31935
0.32183
0.32429
0.32647
0.32848
0.32991
0.33099
0.33153
0.33126
0.33043
0.3292
0.32702
0.3247
0.32216
0.31921
0.31674
0.31442
0.31229
0.31046
0.3087
0.30726
0.30562
0.30352
0.30165
0.29971
0.29733
0.29501
0.29233
0.28996
0.28713
0.28479
0.28183
0.27915
0.27672
0.27417
0.27168
0.2693
0.26721
0.26562
0.26389
0.26265
0.26185
0.26091
0.26016
0.25952
0.25913
0.25819
0.25734
0.25602
0.25492
0.25281
0.25067
0.24761
0.24439
0.24035
0.23608
0.23161
0.22668
0.22232
0.21763
0.21315
0.20914
0.20516
0.20138
0.19835
0.19581
0.19364
0.19256
0.19182
0.19213
0.19282
0.19408
0.19551
0.19715
0.19838
0.19943
0.2001
0.20011
0.19907
0.19753
0.19483
0.1914
0.18713
0.18235
0.17701
0.17104
0.16474
0.15789
0.1509
0.14381
0.13654
0.12944
0.12251
0.11585
0.10985
0.10429
0.099073
0.094454
0.090246
0.086477
0.082981
0.080081
0.078012
0.075651
0.07347
0.071395
0.069708
0.067872
0.066171
0.06437
0.062626
0.060981
0.059537
0.058225
0.057051
0.056462
0.056231
0.055926
0.055895
0.056305
0.056852
0.058008
0.059529
0.060936
0.063096
0.065405
0.067742
0.070634
0.073468
0.076817
0.079879
0.083046
0.086925
0.091034
0.095468
0.099664
0.1046
0.10931
0.1147
0.12013
0.12594
0.13217
0.13894
0.14632
0.15408
0.16266
0.17182
0.18098
0.19097
0.20138
0.21194
0.22296
0.23403
0.24561
0.25718
0.26888
0.28075
0.29247
0.30447
0.31659
0.32904
0.34138
0.35436
0.36779
0.38149
0.39543
0.40995
0.4251
0.43999
0.4555
0.47135
0.48708
0.50248
0.51816
0.53367
0.54894
0.5645
0.57993
0.59507
0.61023
0.62519
0.63947
0.6533
0.66687
0.67987
0.69232
0.70429
0.71605
0.72774
0.7389
0.75007
0.76096
0.77168
0.7819
0.79214
0.80232
0.8117
0.82102
0.82979
0.83827
0.84576
0.85249
0.85882
0.86471
0.87035
0.87524
0.88019
0.88487
0.88886
0.89246
0.89553
0.8981
0.90049
0.90222
0.90419
0.90578
0.9078
0.91015
0.91266
0.91533
0.91808
0.92031
0.92231
0.92442
0.92589
0.92746
0.92919
0.9305
0.93158
0.93274
0.93318
0.93343
0.93336
0.93267
0.9316
0.93019
0.92834
0.92621
0.92378
0.92114
0.91837
0.91555
0.9123
0.90921
0.90564
0.90216
0.89849
0.89513
0.89167
0.88812
0.88455
0.88116
0.87738
0.87377
0.87075
0.8679
0.86563
0.8636
0.86207
0.86075
0.85964
0.85854
0.85762
0.85658
0.85596
0.85522
0.85461
0.85407
0.85353
0.85329
0.85308
0.85269
0.85204
0.85147
0.85066
0.84947
0.84819
0.84653
0.84497
0.84286
0.84118
0.83936
0.83721
0.83531
0.83349
0.83184
0.82998
0.82816
0.82613
0.82419
0.82174
0.81918
0.81664
0.81391
0.81087
0.80733
0.80379
0.79997
0.79621
0.79279
0.78971
0.78637
0.78363
0.78137
0.77923
0.77761
0.77607
0.77568
0.77564
0.77657
0.77818
0.78063
0.7839
0.78765
0.79188
0.79656
0.80125
0.80617
0.81107
0.81561
0.82051
0.82447
0.82798
0.83082
0.83323
0.83528
0.83687
0.83796
0.83827
0.83841
0.83809
0.83746
0.83671
0.83512
0.83364
0.83166
0.83013
0.82837
0.8266
0.82513
0.82375
0.82291
0.82184
0.82111
0.82005
0.81897
0.8179
0.81649
0.81498
0.81346
0.81216
0.81052
0.80905
0.80781
0.80641
0.8051
0.80391
0.80318
0.80266
0.80216
0.80213
0.80211
0.80218
0.8023
0.80249
0.80298
0.80359
0.80424
0.80482
0.80573
0.80622
0.80672
0.80733
0.80719
0.80744
0.80723
0.80687
0.80652
0.80574
0.80529
0.80522
0.80515
0.80521
0.80529
0.8051
0.80526
0.80537
0.80516
0.8059
0.80619
0.80718
0.80784
0.80854
0.80957
0.81044
0.81137
0.81213
0.81256
0.81247
0.81227
0.81186
0.81147
0.8104
0.80928
0.80802
0.80693
0.8056
0.80395
0.8026
0.8015
0.8001
0.79827
0.79728
0.7962
0.79472
0.79318
0.79221
0.79067
0.78922
0.78796
0.78647
0.78457
0.78346
0.78229
0.78165
0.78132
0.78122
0.78124
0.78163
0.7818
0.78228
0.78279
0.78318
0.78415
0.78471
0.78571
0.7871
0.78843
0.78975
0.79119
0.79219
0.7931
0.79377
0.79415
0.79425
0.79376
0.79284
0.79193
0.79049
0.78878
0.78719
0.78523
0.78327
0.7816
0.77966
0.7779
0.77649
0.77535
0.77438
0.77318
0.77253
0.77187
0.77119
0.77051
0.77023
0.7699
0.76949
0.76871
0.76808
0.76734
0.76626
0.76484
0.76343
0.76189
0.75983
0.75751
0.7552
0.75316
0.75049
0.74856
0.74668
0.74534
0.74422
0.74369
0.74319
0.74297
0.7429
0.74321
0.74356
0.74427
0.74475
0.74534
0.74567
0.74573
0.74568
0.74503
0.74411
0.74254
0.74071
0.73778
0.73463
0.73079
0.72636
0.72161
0.7163
0.71089
0.7053
0.69955
0.69378
0.68821
0.68295
0.67801
0.67345
0.66927
0.6657
0.66248
0.65987
0.65807
0.65652
0.65516
0.65385
0.65303
0.65225
0.65138
0.65004
0.64865
0.64659
0.64443
0.64178
0.63828
0.63483
0.63075
0.62647
0.62195
0.61751
0.61307
0.60856
0.60451
0.60015
